0.000	138.887	0.000	363.720	370.732	0.621	97736.000	0.011	299.600	2.881	0.000	204.761	0.000	363.700	221.753	0.177	97698.100	0.011	297.480	2.821
0.000	204.761	0.000	363.700	221.753	0.177	97698.100	0.011	297.480	2.821	0.000	270.634	0.000	363.680	58.815	0.177	97660.100	0.011	295.360	3.184
0.000	270.634	0.000	363.680	58.815	0.177	97660.100	0.011	295.360	3.184	0.000	336.507	0.000	341.920	0.000	0.177	97622.000	0.010	293.230	3.862
0.000	336.507	0.000	341.920	0.000	0.177	97622.000	0.010	293.230	3.862	0.000	229.498	0.000	341.900	0.000	-0.005	97630.400	0.010	292.010	3.647
0.000	229.498	0.000	341.900	0.000	-0.005	97630.400	0.010	292.010	3.647	0.000	122.489	0.000	341.890	0.000	-0.005	97638.700	0.010	290.780	3.454
0.000	122.489	0.000	341.890	0.000	-0.005	97638.700	0.010	290.780	3.454	0.000	15.479	0.000	344.080	0.000	-0.005	97647.000	0.010	289.550	3.282
0.000	15.479	0.000	344.080	0.000	-0.005	97647.000	0.010	289.550	3.282	0.000	11.537	0.000	344.070	0.000	-0.007	97648.500	0.010	289.270	3.070
0.000	11.537	0.000	344.070	0.000	-0.007	97648.500	0.010	289.270	3.070	0.000	7.595	0.000	344.070	0.000	-0.007	97650.000	0.010	288.990	2.868
0.000	7.595	0.000	344.070	0.000	-0.007	97650.000	0.010	288.990	2.868	0.000	3.653	0.000	371.310	0.000	-0.007	97651.500	0.010	288.710	2.666
0.000	3.653	0.000	371.310	0.000	-0.007	97651.500	0.010	288.710	2.666	0.000	2.435	0.000	371.300	0.000	0.006	97603.400	0.010	288.550	2.560
0.000	2.435	0.000	371.300	0.000	0.006	97603.400	0.010	288.550	2.560	0.000	1.218	0.000	371.300	0.000	0.006	97555.400	0.010	288.400	2.455
0.000	1.218	0.000	371.300	0.000	0.006	97555.400	0.010	288.400	2.455	0.000	0.000	0.000	369.450	0.000	0.006	97507.400	0.010	288.250	2.351
0.000	0.000	0.000	369.450	0.000	0.006	97507.400	0.010	288.250	2.351	0.000	0.000	0.000	369.460	0.000	0.010	97570.800	0.010	288.560	2.592
0.000	0.000	0.000	369.460	0.000	0.010	97570.800	0.010	288.560	2.592	0.000	0.000	0.000	369.460	0.000	0.010	97634.200	0.010	288.880	2.877
0.000	0.000	0.000	369.460	0.000	0.010	97634.200	0.010	288.880	2.877	0.000	0.000	0.000	364.860	84.762	0.010	97697.600	0.010	289.200	3.194
0.000	0.000	0.000	364.860	84.762	0.010	97697.600	0.010	289.200	3.194	0.000	0.000	0.000	364.860	181.231	0.247	97704.100	0.009	289.820	3.282
0.000	0.000	0.000	364.860	181.231	0.247	97704.100	0.009	289.820	3.282	0.000	0.000	0.000	364.860	264.557	0.247	97710.600	0.008	290.440	3.423
0.000	0.000	0.000	364.860	264.557	0.247	97710.600	0.008	290.440	3.423	0.000	0.000	0.000	385.400	306.105	0.247	97717.100	0.007	291.070	3.609
0.000	0.000	0.000	385.400	306.105	0.247	97717.100	0.007	291.070	3.609	0.000	0.000	0.000	385.400	352.381	0.458	97718.900	0.007	291.600	3.209
0.000	0.000	0.000	385.400	352.381	0.458	97718.900	0.007	291.600	3.209	0.000	0.000	0.000	385.400	373.034	0.458	97720.700	0.007	292.130	2.849
0.000	0.000	0.000	385.400	373.034	0.458	97720.700	0.007	292.130	2.849	0.000	0.000	0.000	388.500	432.668	0.458	97722.500	0.006	292.660	2.546
0.000	0.000	0.000	388.500	432.668	0.458	97722.500	0.006	292.660	2.546	0.000	0.000	0.000	388.500	378.601	0.475	97649.800	0.007	293.120	2.464
0.000	0.000	0.000	388.500	378.601	0.475	97649.800	0.007	293.120	2.464	0.000	0.000	0.000	388.510	312.859	0.475	97577.200	0.007	293.570	2.431
0.000	0.000	0.000	388.510	312.859	0.475	97577.200	0.007	293.570	2.431	0.000	0.000	0.000	355.780	309.172	0.475	97504.500	0.007	294.030	2.446
0.000	0.000	0.000	355.780	309.172	0.475	97504.500	0.007	294.030	2.446	0.000	0.000	0.000	355.770	183.302	0.172	97578.700	0.007	292.770	2.583
0.000	0.000	0.000	355.770	183.302	0.172	97578.700	0.007	292.770	2.583	0.000	0.000	0.000	355.750	45.704	0.172	97653.000	0.007	291.510	2.740
0.000	0.000	0.000	355.750	45.704	0.172	97653.000	0.007	291.510	2.740	0.000	0.000	0.000	296.400	0.000	0.172	97727.100	0.007	290.240	2.896
0.000	0.000	0.000	296.400	0.000	0.172	97727.100	0.007	290.240	2.896	0.000	0.000	0.000	296.390	0.000	0.002	97729.800	0.006	289.220	2.637
0.000	0.000	0.000	296.390	0.000	0.002	97729.800	0.006	289.220	2.637	0.000	0.000	0.000	296.370	0.000	0.002	97732.400	0.006	288.200	2.517
0.000	0.000	0.000	296.370	0.000	0.002	97732.400	0.006	288.200	2.517	0.000	0.000	0.000	284.130	0.000	0.002	97735.000	0.005	287.180	2.553
0.000	0.000	0.000	284.130	0.000	0.002	97735.000	0.005	287.180	2.553	0.000	0.000	0.000	284.130	0.000	-0.004	97738.700	0.005	286.540	2.393
0.000	0.000	0.000	284.130	0.000	-0.004	97738.700	0.005	286.540	2.393	0.000	0.000	0.000	284.120	0.000	-0.004	97742.400	0.005	285.900	2.528
0.000	0.000	0.000	284.120	0.000	-0.004	97742.400	0.005	285.900	2.528	0.000	0.000	0.000	281.490	0.000	-0.004	97746.000	0.005	285.260	2.918
0.000	0.000	0.000	281.490	0.000	-0.004	97746.000	0.005	285.260	2.918	0.000	0.000	0.000	281.490	0.000	-0.002	97760.000	0.005	284.390	3.001
0.000	0.000	0.000	281.490	0.000	-0.002	97760.000	0.005	284.390	3.001	0.000	0.000	0.000	281.480	0.000	-0.002	97773.800	0.005	283.510	3.120
0.000	0.000	0.000	281.480	0.000	-0.002	97773.800	0.005	283.510	3.120	0.000	0.000	0.000	284.950	0.000	-0.002	97787.700	0.005	282.640	3.278
0.000	0.000	0.000	284.950	0.000	-0.002	97787.700	0.005	282.640	3.278	0.000	0.000	0.000	284.960	0.000	0.003	97806.000	0.005	282.900	3.000
0.000	0.000	0.000	284.960	0.000	0.003	97806.000	0.005	282.900	3.000	0.000	0.000	0.000	284.960	0.000	0.003	97824.200	0.006	283.170	2.808
0.000	0.000	0.000	284.960	0.000	0.003	97824.200	0.006	283.170	2.808	0.000	0.000	0.000	321.870	140.821	0.003	97842.400	0.006	283.430	2.721
0.000	0.000	0.000	321.870	140.821	0.003	97842.400	0.006	283.430	2.721	0.000	0.000	0.000	321.910	304.104	0.332	97817.200	0.007	286.980	2.858
0.000	0.000	0.000	321.910	304.104	0.332	97817.200	0.007	286.980	2.858	0.000	0.000	0.000	321.950	445.077	0.332	97791.800	0.007	290.520	3.093
0.000	0.000	0.000	321.950	445.077	0.332	97791.800	0.007	290.520	3.093	0.000	0.000	0.000	375.950	548.835	0.332	97766.100	0.008	294.070	3.422
0.000	0.000	0.000	375.950	548.835	0.332	97766.100	0.008	294.070	3.422	0.000	0.000	0.000	375.980	631.982	0.742	97714.000	0.009	296.210	3.801
0.000	0.000	0.000	375.980	631.982	0.742	97714.000	0.009	296.210	3.801	0.000	0.000	0.000	376.010	668.926	0.742	97661.800	0.010	298.360	4.352
0.000	0.000	0.000	376.010	668.926	0.742	97661.800	0.010	298.360	4.352	0.000	0.000	0.000	384.920	694.900	0.742	97609.600	0.010	300.510	5.033
0.000	0.000	0.000	384.920	694.900	0.742	97609.600	0.010	300.510	5.033	0.000	90.385	0.000	384.930	607.457	0.735	97538.500	0.011	301.030	5.133
0.000	90.385	0.000	384.930	607.457	0.735	97538.500	0.011	301.030	5.133	0.000	180.771	0.000	384.930	501.075	0.735	97467.400	0.011	301.560	5.230
0.000	180.771	0.000	384.930	501.075	0.735	97467.400	0.011	301.560	5.230	0.000	271.156	0.000	376.040	359.980	0.735	97396.300	0.011	302.080	5.335
0.000	271.156	0.000	376.040	359.980	0.735	97396.300	0.011	302.080	5.335	0.000	181.248	0.000	376.020	211.481	0.187	97399.600	0.012	300.000	4.960
0.000	181.248	0.000	376.020	211.481	0.187	97399.600	0.012	300.000	4.960	0.000	91.341	0.000	376.000	49.222	0.187	97402.800	0.012	297.920	4.592
0.000	91.341	0.000	376.000	49.222	0.187	97402.800	0.012	297.920	4.592	0.000	1.433	0.000	339.550	0.000	0.187	97406.000	0.012	295.840	4.231
